date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_max,et0_fao_evapotranspiration
2019-07-31,29.6,18.4,24.3,0.6,69,9.7,4.8
2019-08-01,28.9,20.1,24.4,9.2,75,10.0,4.4
2019-08-02,30.2,17.4,24.4,0.1,69,10.0,5.09
2019-08-03,29.1,18.8,23.8,8.2,70,15.4,4.69
2019-08-04,25.8,18.1,21.7,0.0,57,16.5,5.38
2019-08-05,25.4,14.8,20.5,0.3,61,9.5,4.37
2019-08-06,27.3,15.5,22.1,0.0,55,7.2,4.92
2019-08-07,29.3,18.1,23.7,0.0,53,9.4,5.44
2019-08-08,32.3,18.4,25.4,0.0,53,9.4,5.53
2019-08-09,33.2,21.7,26.6,0.0,57,9.7,4.85
2019-08-10,32.6,20.9,26.7,0.0,62,9.2,5.18
2019-08-11,31.7,21.5,26.5,0.0,58,15.5,5.44
2019-08-12,32.0,20.1,26.0,0.0,46,12.0,5.92
2019-08-13,31.7,19.0,25.5,0.0,48,12.0,5.75
2019-08-14,31.6,18.8,24.9,0.0,53,12.5,5.64
2019-08-15,28.6,18.8,23.3,1.1,59,14.8,4.26
2019-08-16,28.3,19.1,22.3,1.0,62,19.2,4.28
2019-08-17,26.2,16.5,21.3,0.0,53,11.9,4.23
2019-08-18,28.8,14.5,22.1,0.0,53,14.1,5.03
2019-08-19,29.5,16.9,23.7,0.0,49,10.1,4.67
2019-08-20,30.7,18.5,24.1,0.0,43,16.2,5.7
2019-08-21,32.0,17.8,25.1,0.0,47,12.5,5.52
2019-08-22,33.2,18.8,26.5,0.0,47,19.3,5.72
2019-08-23,32.8,22.8,27.4,0.0,41,15.6,6.05
2019-08-24,32.5,21.2,27.0,0.0,44,17.7,5.74
2019-08-25,33.4,20.9,27.2,0.0,47,16.0,6.01
2019-08-26,32.8,21.1,26.8,0.0,50,17.7,5.47
2019-08-27,31.2,19.7,26.0,0.0,46,16.3,5.38
2019-08-28,31.5,19.4,25.7,0.0,41,13.4,5.81
2019-08-29,32.0,18.7,25.4,0.0,36,13.1,5.84
2019-08-30,31.3,18.4,25.1,0.0,40,20.5,5.23
2019-08-31,30.0,18.4,23.8,0.0,46,19.0,5.37
2019-09-01,29.9,16.2,23.3,0.0,40,13.8,5.7
2019-09-02,30.5,16.2,23.8,0.0,42,11.7,5.35
2019-09-03,29.9,18.2,24.1,0.0,44,12.8,4.93
2019-09-04,29.5,17.5,23.7,0.0,44,18.5,4.63
2019-09-05,26.7,18.6,22.2,0.3,66,11.9,3.72
2019-09-06,25.8,17.8,21.0,2.8,72,13.0,2.51
2019-09-07,27.4,17.4,22.4,0.0,49,16.9,4.68
2019-09-08,28.1,16.3,22.3,0.0,53,16.3,4.94
2019-09-09,27.2,16.6,21.7,0.0,53,14.9,4.67
2019-09-10,27.5,16.6,22.0,0.0,54,14.7,4.28
2019-09-11,26.4,16.7,21.5,0.0,58,14.3,4.26
2019-09-12,26.7,17.5,21.8,0.0,49,21.2,4.28
2019-09-13,26.7,17.2,21.8,0.0,39,17.1,5.28
2019-09-14,29.0,12.7,21.1,0.0,39,16.5,5.15
2019-09-15,27.0,16.6,21.6,0.0,47,10.9,4.06
2019-09-16,28.9,13.7,21.5,0.0,51,11.4,4.55
2019-09-17,32.0,14.8,24.2,0.0,35,12.3,5.05
2019-09-18,30.6,17.7,24.7,0.0,35,20.2,4.79
2019-09-19,20.8,14.1,17.0,3.7,56,9.8,2.34
2019-09-20,20.3,10.9,15.3,4.7,60,15.1,3.45
2019-09-21,19.6,8.2,13.9,0.0,55,9.2,3.38
2019-09-22,20.7,8.8,14.5,0.0,58,10.9,3.37
2019-09-23,23.7,12.0,18.2,0.1,53,7.9,2.62
2019-09-24,19.5,15.5,17.6,7.8,80,8.7,1.37
2019-09-25,21.5,15.7,18.0,2.6,83,11.2,2.14
2019-09-26,22.6,15.6,18.3,1.1,78,15.4,2.28
2019-09-27,23.7,13.5,17.8,0.0,61,18.0,3.63
2019-09-28,24.3,13.1,18.8,0.0,55,6.6,3.4
2019-09-29,27.5,14.9,21.4,0.0,50,9.2,3.63
2019-09-30,28.1,17.5,22.5,0.0,52,9.9,3.75
2019-10-01,27.8,14.9,21.2,0.0,54,12.7,3.6
2019-10-02,26.7,15.1,21.2,0.0,58,14.4,3.91
2019-10-03,26.0,15.5,20.5,1.1,60,14.6,3.29
2019-10-04,17.6,13.4,15.8,10.8,91,11.4,0.9
2019-10-05,19.8,11.1,14.8,1.2,68,14.3,2.69
2019-10-06,17.0,8.6,13.3,1.9,64,26.5,2.54
2019-10-07,16.7,5.1,11.0,0.0,67,12.8,2.52
2019-10-08,14.9,10.0,11.8,3.5,76,8.7,1.23
2019-10-09,18.4,9.9,13.1,0.0,73,13.0,2.28
2019-10-10,25.5,9.8,17.3,0.0,62,9.7,3.02
2019-10-11,23.9,13.8,18.2,0.0,59,11.0,3.01
2019-10-12,21.9,12.1,16.1,0.0,65,8.2,2.71
2019-10-13,24.6,13.7,18.7,0.0,58,9.2,2.88
2019-10-14,25.1,15.1,19.3,0.0,53,9.4,3.03
2019-10-15,24.2,14.5,18.6,0.0,56,9.2,2.84
2019-10-16,23.8,14.5,17.9,0.0,68,8.2,2.62
2019-10-17,25.0,15.4,19.2,0.0,60,8.2,2.7
2019-10-18,24.9,17.3,19.9,0.0,58,8.0,2.69
2019-10-19,24.7,16.6,19.9,0.0,59,11.0,2.77
2019-10-20,24.1,15.2,18.5,0.0,67,9.7,2.58
2019-10-21,25.5,16.9,20.0,0.0,60,7.6,2.64
2019-10-22,25.5,15.7,20.0,0.0,53,9.5,2.83
2019-10-23,24.3,14.6,18.3,0.0,55,9.1,2.65
2019-10-24,24.3,14.4,18.8,0.0,45,9.9,2.83
2019-10-25,23.3,13.2,17.4,0.0,60,10.1,2.42
2019-10-26,23.1,14.8,17.6,0.0,56,9.4,2.43
2019-10-27,22.1,10.7,15.7,0.0,65,8.7,2.29
2019-10-28,22.2,12.2,16.4,0.0,55,8.7,2.4
2019-10-29,21.2,10.8,15.7,0.0,53,8.2,2.39
2019-10-30,18.2,8.4,15.0,0.0,61,13.9,2.15
2019-10-31,11.6,8.2,10.4,7.9,90,10.8,0.48
2019-11-01,8.6,6.7,7.7,4.5,92,10.2,0.4
2019-11-02,9.9,6.0,7.7,0.2,86,14.4,0.73
2019-11-03,14.4,6.4,10.1,0.0,79,9.7,1.29
2019-11-04,20.8,11.0,15.4,0.0,73,17.7,1.7
2019-11-05,20.6,9.9,15.3,0.0,58,9.8,2.24
2019-11-06,21.5,11.2,15.5,0.0,62,9.5,1.84
2019-11-07,21.6,10.4,15.7,0.0,67,10.5,1.97
2019-11-08,21.2,12.7,15.7,1.8,77,17.6,1.61
2019-11-09,18.9,10.9,14.9,0.0,72,12.2,1.79
2019-11-10,19.3,10.0,14.2,0.0,72,14.6,1.57
2019-11-11,18.6,7.4,12.9,0.0,63,13.0,1.99
2019-11-12,19.6,12.7,15.5,0.0,78,21.1,1.86
2019-11-13,14.9,12.7,13.8,3.7,88,21.4,0.64
2019-11-14,13.6,12.2,12.9,19.9,92,14.5,0.36
2019-11-15,17.0,7.5,12.0,0.0,83,9.2,1.41
2019-11-16,14.5,9.3,11.6,0.0,87,8.7,1.02
2019-11-17,13.5,9.7,11.9,1.1,92,16.3,0.62
2019-11-18,15.7,11.8,13.1,2.2,91,18.7,0.74
2019-11-19,14.9,10.3,12.6,0.0,87,11.4,0.97
2019-11-20,13.9,11.6,12.8,0.7,86,25.2,0.82
2019-11-21,12.7,11.6,12.1,13.0,94,16.8,0.34
2019-11-22,11.5,7.8,9.9,38.9,94,23.3,0.31
2019-11-23,9.3,7.1,7.9,2.4,93,9.0,0.4
2019-11-24,10.7,7.1,8.6,0.7,94,12.1,0.41
2019-11-25,12.8,9.0,10.5,11.9,91,19.5,0.69
2019-11-26,11.9,8.8,10.4,15.4,88,19.7,0.41
2019-11-27,12.0,6.0,9.0,0.0,87,10.9,0.9
2019-11-28,12.9,7.4,9.4,0.1,88,7.3,0.88
2019-11-29,15.3,8.9,11.4,1.9,75,20.0,1.39
2019-11-30,12.9,3.8,8.4,0.4,70,22.1,1.19
2019-12-01,6.5,-0.8,2.6,0.0,61,17.0,1.21
2019-12-02,4.8,-1.1,1.5,0.4,80,9.7,0.71
2019-12-03,6.5,1.5,3.3,7.7,84,5.8,0.34
2019-12-04,2.4,-0.3,1.2,4.2,91,9.8,0.39
2019-12-05,4.0,-2.4,0.4,0.0,79,7.4,0.76
2019-12-06,6.4,0.7,3.3,0.0,56,6.2,0.88
2019-12-07,8.4,2.0,4.3,1.1,76,7.4,0.47
2019-12-08,11.9,1.7,5.9,0.0,79,14.3,1.03
2019-12-09,8.9,1.4,5.5,0.0,74,9.7,0.9
2019-12-10,7.0,2.7,5.1,0.0,80,6.1,0.75
2019-12-11,8.2,3.1,6.7,3.1,76,8.3,0.62
2019-12-12,8.4,6.5,7.3,10.4,92,13.1,0.26
2019-12-13,10.1,6.6,7.7,1.0,92,14.1,0.55
2019-12-14,10.5,5.2,7.7,1.8,92,17.5,0.48
2019-12-15,13.9,6.4,9.1,0.1,72,16.7,1.17
2019-12-16,13.6,8.5,10.2,0.0,57,5.9,1.06
2019-12-17,12.7,4.4,10.1,0.0,62,6.5,1.01
2019-12-18,13.3,8.0,11.0,0.0,62,7.9,1.11
2019-12-19,12.7,5.0,10.2,0.0,57,5.9,1.08
2019-12-20,9.5,2.6,6.4,0.0,66,8.2,0.71
2019-12-21,10.2,2.8,7.2,0.3,80,9.7,0.56
2019-12-22,14.9,6.7,10.8,5.1,80,20.9,0.97
2019-12-23,13.1,5.9,8.6,0.9,81,19.0,0.95
2019-12-24,7.9,4.7,5.7,1.2,77,24.5,0.89
2019-12-25,7.6,3.9,5.4,0.1,73,17.3,0.97
2019-12-26,8.3,3.6,5.2,0.2,74,16.8,0.94
2019-12-27,6.3,0.8,3.3,0.0,69,17.8,1.08
2019-12-28,5.0,-1.5,1.4,0.1,70,12.7,0.78
2019-12-29,3.5,-2.0,0.3,0.0,70,9.8,0.75
2019-12-30,2.7,-2.2,0.5,0.0,67,12.0,0.67
2019-12-31,8.8,-3.7,0.6,0.0,54,14.0,1.3
2020-01-01,5.9,-0.6,2.7,0.0,58,19.2,1.39
2020-01-02,5.5,-3.5,0.9,0.0,67,14.1,0.95
2020-01-03,9.6,-2.9,1.3,0.0,52,7.6,1.03
2020-01-04,13.6,-0.8,4.7,0.0,40,16.6,2.06
2020-01-05,5.5,1.4,3.5,0.0,65,21.7,1.03
2020-01-06,2.3,-1.4,0.5,0.0,65,15.1,0.72
2020-01-07,3.4,-4.5,-0.8,0.0,60,9.3,0.93
2020-01-08,5.1,-5.1,-1.5,0.0,61,6.8,0.91
2020-01-09,7.6,-4.2,1.3,0.0,50,8.5,1.11
2020-01-10,9.3,1.0,6.0,0.0,36,8.4,1.21
2020-01-11,12.5,0.8,6.7,0.0,57,6.6,1.1
2020-01-12,6.0,1.3,3.7,3.2,87,9.0,0.38
2020-01-13,8.4,1.6,5.0,0.0,81,6.6,0.91
2020-01-14,8.7,0.7,4.6,0.0,84,5.4,0.84
2020-01-15,9.2,3.9,6.1,0.0,72,6.2,1.02
2020-01-16,4.8,0.0,2.3,0.0,90,4.7,0.65
2020-01-17,3.7,-1.8,1.4,0.0,82,9.7,0.71
2020-01-18,3.0,-1.2,0.8,0.0,80,10.0,0.72
2020-01-19,2.0,-0.4,0.7,0.0,87,8.1,0.39
2020-01-20,4.7,-3.1,1.1,0.0,68,7.6,0.84
2020-01-21,8.4,-4.2,-0.1,0.0,63,7.8,1.09
2020-01-22,12.5,-3.3,3.2,0.0,41,20.7,2.06
2020-01-23,8.0,-3.8,3.4,0.0,49,31.2,2.04
2020-01-24,6.1,-3.4,2.0,0.0,49,10.1,1.3
2020-01-25,14.7,-2.8,4.5,0.0,42,7.7,1.54
2020-01-26,13.9,0.6,5.9,0.0,76,10.0,1.27
2020-01-27,10.3,3.1,6.7,0.9,77,11.8,1.01
2020-01-28,12.4,3.9,6.9,0.0,71,17.6,1.51
2020-01-29,11.2,2.8,6.8,1.4,64,20.2,1.03
2020-01-30,7.6,1.4,4.2,0.3,63,24.0,1.45
2020-01-31,12.4,-1.0,5.5,0.0,48,17.9,2.13
2020-02-01,17.9,7.9,11.2,0.0,56,24.1,2.55
2020-02-02,16.8,4.7,12.7,0.0,57,20.3,2.22
2020-02-03,17.8,6.6,12.1,0.0,57,18.5,2.41
2020-02-04,13.9,8.5,11.4,0.0,65,17.7,1.82
2020-02-05,9.2,2.3,4.3,16.5,84,17.2,0.59
2020-02-06,2.1,-4.2,-0.1,5.0,71,17.3,0.75
2020-02-07,4.1,-5.1,-0.2,0.0,71,23.8,1.2
2020-02-08,3.3,-4.7,-1.1,1.7,75,17.7,1.03
2020-02-09,6.1,-4.9,0.5,0.0,63,6.9,1.26
2020-02-10,9.2,0.2,3.5,0.0,60,8.4,1.45
2020-02-11,13.8,1.8,8.0,5.1,67,23.4,1.65
2020-02-12,11.4,2.9,6.4,0.0,49,16.1,2.17
2020-02-13,11.7,1.7,5.7,0.5,45,16.2,2.24
2020-02-14,9.5,0.7,5.1,0.0,61,11.4,1.63
2020-02-15,10.4,4.3,6.4,1.2,76,13.7,1.23
2020-02-16,9.2,2.5,6.1,0.3,71,7.6,1.22
2020-02-17,9.8,0.0,5.5,0.0,70,9.4,1.63
2020-02-18,14.4,3.5,8.5,0.0,61,6.8,1.84
2020-02-19,11.7,1.4,6.0,2.6,82,12.7,1.11
2020-02-20,8.6,4.1,6.2,10.9,87,9.5,0.72
2020-02-21,9.6,0.6,4.6,0.6,73,7.6,1.26
2020-02-22,9.0,-0.0,4.4,0.5,68,14.1,1.47
2020-02-23,13.9,-2.1,4.6,0.0,68,9.8,1.76
2020-02-24,16.5,2.8,9.7,0.0,44,26.4,2.95
2020-02-25,11.9,0.4,6.4,0.0,51,10.7,2.29
2020-02-26,15.9,6.0,10.5,0.0,58,10.7,2.19
2020-02-27,13.0,2.7,8.7,0.6,60,25.4,2.04
2020-02-28,8.8,-0.6,3.8,5.5,62,17.7,1.88
2020-02-29,10.0,2.5,5.1,0.2,59,20.8,2.24
2020-03-01,9.7,1.1,5.0,0.0,71,12.3,1.95
2020-03-02,14.9,2.2,8.2,0.0,71,10.1,2.14
2020-03-03,19.6,7.8,13.0,0.0,65,15.3,2.72
2020-03-04,15.9,9.7,11.9,6.9,81,19.0,1.59
2020-03-05,12.1,6.7,8.9,9.3,77,9.8,1.34
2020-03-06,13.3,1.6,7.6,0.0,71,9.2,2.2
2020-03-07,17.1,6.3,11.3,0.1,67,17.6,2.39
2020-03-08,15.6,10.3,12.2,11.4,84,17.3,1.45
2020-03-09,10.3,7.9,9.0,12.2,92,7.9,0.53
2020-03-10,11.4,6.1,8.2,6.0,88,15.1,0.89
2020-03-11,15.3,4.4,9.2,0.9,73,16.6,2.61
2020-03-12,19.1,5.9,12.3,0.0,65,12.5,3.02
2020-03-13,20.9,8.6,14.5,0.0,63,9.3,3.08
2020-03-14,15.6,9.3,12.0,5.7,71,12.6,2.13
2020-03-15,8.8,2.7,5.3,21.3,92,14.3,0.5
2020-03-16,7.0,-0.3,2.9,0.1,64,9.4,2.14
2020-03-17,11.0,1.8,5.7,0.0,53,9.1,2.51
2020-03-18,12.8,0.5,6.2,0.2,59,19.7,2.58
2020-03-19,15.3,-0.7,6.1,0.0,62,9.2,2.81
2020-03-20,18.2,2.7,10.6,0.0,58,14.7,3.09
2020-03-21,17.9,7.6,13.0,0.0,61,11.9,3.16
2020-03-22,16.6,6.9,11.7,8.7,68,15.4,2.5
2020-03-23,7.2,1.6,3.9,13.5,88,10.9,0.46
2020-03-24,3.0,-0.1,1.4,12.3,95,17.8,0.46
2020-03-25,3.4,-0.3,1.6,2.3,91,6.5,0.6
2020-03-26,6.5,1.8,4.0,0.0,87,5.9,0.71
2020-03-27,11.0,1.8,6.8,0.0,76,13.2,1.55
2020-03-28,14.3,3.7,9.3,0.3,67,11.7,2.48
2020-03-29,17.2,5.5,10.5,0.4,58,10.4,2.84
2020-03-30,17.6,6.1,11.1,0.1,53,13.5,3.38
2020-03-31,10.5,3.4,6.8,4.3,76,12.4,1.88
2020-04-01,4.1,0.5,1.6,15.1,92,14.8,0.59
2020-04-02,5.5,0.9,2.2,13.0,94,10.4,0.83
2020-04-03,11.8,-1.0,6.3,0.0,73,10.9,2.75
2020-04-04,8.4,4.7,6.7,11.3,88,12.6,0.76
2020-04-05,10.0,6.2,7.7,12.9,86,6.4,1.02
2020-04-06,13.8,3.2,7.9,0.0,51,15.8,3.53
2020-04-07,13.9,0.8,7.9,0.0,46,20.6,3.61
2020-04-08,15.8,4.0,9.8,0.0,47,14.8,3.76
2020-04-09,17.4,3.6,11.2,0.0,55,10.6,3.74
2020-04-10,21.9,4.5,13.4,0.0,48,9.4,4.21
2020-04-11,19.0,6.4,12.4,0.0,61,16.0,3.71
2020-04-12,16.3,6.8,11.3,0.0,68,11.4,3.19
2020-04-13,17.6,7.1,11.8,0.0,65,13.3,3.57
2020-04-14,20.9,10.4,14.9,1.7,57,22.7,3.05
2020-04-15,10.5,3.3,6.1,11.0,83,10.3,1.1
2020-04-16,16.0,0.6,8.5,0.0,64,8.5,3.62
2020-04-17,22.7,6.2,14.0,0.0,59,10.1,3.9
2020-04-18,24.5,8.7,16.5,0.0,51,11.7,4.8
2020-04-19,23.3,13.4,19.0,0.0,49,9.0,4.25
2020-04-20,18.4,9.5,14.4,1.8,70,19.9,2.94
2020-04-21,8.4,5.9,6.9,13.1,84,17.2,0.83
2020-04-22,12.5,4.7,8.0,1.6,70,12.0,2.7
2020-04-23,14.8,2.1,8.9,0.0,56,16.2,3.67
2020-04-24,16.4,3.8,10.8,0.0,56,11.7,4.01
2020-04-25,21.6,4.8,13.2,0.0,59,14.0,4.4
2020-04-26,21.3,10.9,15.9,0.0,53,14.2,4.45
2020-04-27,20.7,8.1,14.2,0.3,63,13.5,3.82
2020-04-28,20.5,8.8,14.4,0.1,72,9.5,3.84
2020-04-29,20.4,12.5,17.0,0.0,66,12.0,3.75
2020-04-30,20.6,11.5,15.8,2.4,67,14.4,3.42
2020-05-01,21.4,8.8,15.3,0.3,68,9.4,3.69
2020-05-02,21.1,10.9,16.0,5.5,66,12.5,3.86
2020-05-03,17.2,10.9,13.8,1.7,72,21.9,2.9
2020-05-04,14.4,9.7,11.9,2.1,65,19.4,2.34
2020-05-05,20.6,8.5,15.1,0.0,55,15.7,4.73
2020-05-06,18.9,8.6,13.6,1.8,63,21.1,3.27
2020-05-07,16.6,6.2,11.2,0.0,58,23.4,3.66
2020-05-08,20.2,9.0,14.4,0.0,51,16.7,4.85
2020-05-09,22.2,8.4,15.5,0.0,65,11.6,4.63
2020-05-10,24.7,14.0,19.6,0.0,58,12.3,4.95
2020-05-11,26.5,16.2,21.7,0.0,61,8.8,5.07
2020-05-12,27.3,15.8,21.9,0.0,52,20.6,5.85
2020-05-13,23.4,12.7,18.1,0.0,66,15.5,4.24
2020-05-14,26.2,13.6,19.9,0.0,69,11.6,4.77
2020-05-15,32.7,16.9,25.3,0.0,61,10.3,4.9
2020-05-16,28.8,18.1,24.0,0.0,51,13.4,5.11
2020-05-17,26.0,16.9,21.6,0.0,73,13.4,4.22
2020-05-18,27.3,19.2,23.2,0.1,60,16.7,4.62
2020-05-19,24.6,16.0,20.2,0.0,63,10.6,3.5
2020-05-20,25.4,17.1,21.5,0.0,65,12.8,3.92
2020-05-21,18.1,12.5,15.2,20.3,83,28.4,1.17
2020-05-22,18.5,10.9,13.7,3.8,69,6.6,3.28
2020-05-23,20.5,9.0,15.2,0.0,44,16.6,5.07
2020-05-24,21.5,9.5,15.5,1.4,64,12.0,4.3
2020-05-25,19.4,10.4,14.7,0.1,59,16.9,4.49
2020-05-26,16.3,7.9,12.9,4.1,68,9.8,2.84
2020-05-27,17.7,8.8,13.4,0.5,67,9.5,3.62
2020-05-28,18.1,9.0,13.4,4.1,68,16.0,3.51
2020-05-29,18.5,9.0,14.3,3.3,65,11.8,3.81
2020-05-30,20.3,11.3,15.7,0.0,61,17.2,4.79
2020-05-31,20.3,9.6,14.9,2.7,71,12.7,3.59
2020-06-01,19.7,11.4,15.3,0.0,65,14.0,4.38
2020-06-02,20.0,10.8,15.0,1.1,64,16.7,4.3
2020-06-03,20.2,9.6,15.0,1.0,59,13.2,4.23
2020-06-04,23.8,10.8,17.8,0.0,60,12.2,4.9
2020-06-05,26.7,14.1,20.7,0.0,60,14.5,5.6
2020-06-06,24.9,14.2,19.6,0.1,61,22.7,4.82
2020-06-07,25.7,15.5,20.7,0.0,52,13.0,5.22
2020-06-08,27.7,14.0,21.6,0.4,60,9.4,5.02
2020-06-09,25.6,16.6,21.6,1.7,69,8.7,4.41
2020-06-10,24.4,16.3,20.4,4.8,77,12.2,3.77
2020-06-11,22.0,15.5,18.4,4.2,80,13.5,3.56
2020-06-12,20.8,15.4,17.6,5.3,70,20.4,3.26
2020-06-13,24.3,15.4,19.7,1.2,71,17.3,4.59
2020-06-14,26.1,17.8,21.5,1.5,70,16.9,4.31
2020-06-15,26.1,17.3,21.7,3.6,70,12.2,4.58
2020-06-16,23.0,16.2,19.3,7.1,84,10.7,3.51
2020-06-17,23.9,16.1,19.0,4.7,83,13.3,3.69
2020-06-18,24.0,14.7,19.8,3.9,74,15.6,4.15
2020-06-19,26.0,17.6,21.6,0.0,62,18.7,5.46
2020-06-20,26.2,16.7,21.4,0.0,58,15.9,5.26
2020-06-21,23.8,15.3,19.3,1.2,67,15.0,4.4
2020-06-22,23.7,14.5,19.2,0.2,68,9.2,4.53
2020-06-23,23.9,17.0,19.7,4.8,73,8.5,3.53
2020-06-24,25.4,13.5,20.2,0.4,74,8.4,4.45
2020-06-25,26.3,17.6,22.1,2.0,72,8.7,4.83
2020-06-26,26.7,17.8,22.3,1.4,70,13.8,4.91
2020-06-27,27.7,16.2,22.5,0.0,57,10.8,5.86
2020-06-28,29.6,16.0,23.7,0.0,53,9.4,5.98
2020-06-29,30.3,19.8,25.5,0.0,51,7.6,5.57
2020-06-30,30.6,19.1,25.8,0.1,55,10.5,5.55
2020-07-01,31.9,14.8,24.5,0.0,51,12.8,6.45
2020-07-02,30.1,20.8,25.7,0.4,64,12.4,5.07
2020-07-03,32.4,21.1,26.2,2.7,59,16.4,5.69
2020-07-04,29.2,19.5,24.2,8.2,73,13.8,4.61
2020-07-05,28.2,18.9,23.6,0.3,72,6.6,4.43
2020-07-06,29.1,19.3,23.2,2.1,75,8.2,4.33
2020-07-07,27.8,19.1,23.2,1.8,67,15.5,4.46
2020-07-08,25.1,13.8,20.0,0.0,54,10.5,5.59
2020-07-09,27.1,15.7,21.8,0.0,57,9.7,5.64
2020-07-10,28.4,16.9,23.0,0.0,54,13.1,5.98
2020-07-11,28.4,16.0,22.9,0.0,60,15.4,5.86
2020-07-12,30.5,17.4,24.3,0.0,53,13.6,6.1
2020-07-13,25.9,16.9,21.0,0.0,47,14.5,5.99
2020-07-14,25.7,15.4,20.3,0.0,49,10.7,5.11
2020-07-15,27.1,16.1,22.0,0.0,44,17.0,5.75
2020-07-16,27.3,18.6,22.3,2.4,51,16.5,5.07
2020-07-17,28.8,17.0,23.0,0.0,57,12.7,4.86
2020-07-18,27.3,19.8,22.4,0.0,53,24.4,4.61
2020-07-19,27.3,18.6,22.0,4.4,64,11.5,4.51
2020-07-20,28.0,16.4,21.9,0.1,63,19.3,5.8
2020-07-21,30.5,14.1,22.7,0.0,54,16.2,5.82
2020-07-22,31.2,17.7,25.1,0.0,47,13.8,5.03
2020-07-23,30.0,20.8,25.7,0.0,50,11.2,5.3
2020-07-24,30.0,19.9,25.1,0.0,46,13.4,5.58
2020-07-25,30.5,19.3,24.7,0.0,51,17.1,5.78
2020-07-26,26.5,18.7,22.8,0.6,55,18.0,4.58
2020-07-27,29.1,17.6,23.4,2.1,62,11.4,4.55
2020-07-28,30.6,19.0,25.2,0.0,54,12.2,5.47
2020-07-29,33.2,20.8,27.4,0.0,46,13.5,6.07
2020-07-30,34.4,23.2,29.2,0.0,43,9.4,6.11
2020-07-31,36.3,23.6,29.9,0.0,39,16.0,6.31
2020-08-01,32.7,23.8,27.7,0.6,50,12.0,5.19
2020-08-02,32.3,20.6,25.6,0.3,55,21.7,5.89
2020-08-03,30.5,20.2,25.0,0.0,53,20.3,5.87
2020-08-04,31.5,18.3,24.6,0.0,49,18.7,6.27
2020-08-05,30.1,18.4,24.7,0.2,53,24.4,5.55
2020-08-06,31.4,19.4,24.9,0.0,50,22.9,6.42
2020-08-07,32.7,19.5,24.7,3.8,55,17.4,4.87
2020-08-08,31.9,19.6,25.4,0.5,54,21.1,4.62
2020-08-09,29.8,20.3,25.2,0.3,48,18.2,5.65
2020-08-10,30.3,19.0,25.2,0.0,40,12.1,4.94
2020-08-11,31.3,19.5,25.9,0.0,45,10.4,5.19
2020-08-12,30.3,20.8,25.1,5.5,60,12.6,4.24
2020-08-13,29.2,19.8,24.5,0.2,61,9.7,4.46
2020-08-14,30.4,19.7,24.6,0.4,63,11.3,4.64
2020-08-15,27.5,19.7,24.0,0.1,55,13.7,4.23
2020-08-16,22.7,19.0,20.8,0.6,66,14.8,2.96
2020-08-17,27.4,17.4,22.3,0.0,56,16.7,5.12
2020-08-18,29.1,18.0,23.5,0.0,53,15.3,4.78
2020-08-19,27.9,19.7,22.9,1.7,59,12.3,3.79
2020-08-20,28.3,18.1,22.7,0.0,57,22.4,5.36
2020-08-21,31.1,18.2,24.5,0.0,53,12.5,5.23
2020-08-22,32.2,21.4,27.2,0.0,42,11.9,5.58
2020-08-23,32.7,21.1,27.4,0.0,46,13.6,5.63
2020-08-24,31.3,20.4,26.1,0.2,54,14.8,4.57
2020-08-25,29.0,20.1,24.5,0.5,60,10.8,4.19
2020-08-26,29.8,16.2,22.9,0.0,58,12.8,4.78
2020-08-27,30.8,17.1,24.1,0.0,52,14.4,5.25
2020-08-28,32.7,16.9,25.0,0.0,41,10.6,5.41
2020-08-29,33.1,20.4,26.7,0.0,39,15.5,6.52
2020-08-30,32.8,19.5,26.2,0.0,43,15.7,5.39
2020-08-31,34.8,19.5,27.8,0.0,43,13.0,5.77
2020-09-01,32.9,20.8,26.7,0.0,49,12.7,5.35
2020-09-02,32.2,19.6,26.1,0.0,48,12.8,5.09
2020-09-03,31.5,22.0,26.4,0.0,41,13.4,4.98
2020-09-04,25.7,17.9,21.6,3.1,52,20.5,4.97
2020-09-05,29.0,16.0,22.1,0.0,44,11.6,5.18
2020-09-06,29.3,16.5,23.3,0.0,43,8.9,4.86
2020-09-07,31.0,18.3,24.7,0.0,45,9.7,5.0
2020-09-08,31.5,19.1,25.6,0.0,43,14.9,4.74
2020-09-09,29.6,19.4,24.6,0.1,58,13.8,4.06
2020-09-10,29.1,19.8,24.3,0.0,54,14.9,4.53
2020-09-11,29.2,16.6,23.8,0.0,45,13.2,4.85
2020-09-12,29.7,16.2,23.2,0.0,50,12.1,4.64
2020-09-13,30.8,18.3,24.4,0.0,46,12.5,5.01
2020-09-14,30.1,17.8,25.1,0.0,36,15.0,5.39
2020-09-15,29.4,17.9,23.6,0.2,42,12.6,4.84
2020-09-16,27.3,17.6,22.5,0.0,55,14.8,4.39
2020-09-17,28.8,16.5,22.2,0.0,57,9.7,4.22
2020-09-18,27.4,19.3,23.0,0.0,52,16.7,3.94
2020-09-19,22.8,16.5,19.2,0.0,53,16.3,3.24
2020-09-20,22.5,11.3,17.0,0.0,51,11.9,3.81
2020-09-21,23.9,11.8,18.1,0.0,52,12.6,3.81
2020-09-22,26.7,14.6,20.2,0.0,56,15.8,4.1
